"country","debt_id","portfolio_id","collector","comm_target","debt_age","age_bucket","sector","client_name","d_status","paying_accs","new_accs","debt_original_amount"
"Trinidad","15090775.T","1727","Shanaz","48780","2.55","2 - 3 yrs","Finance","SECU CREDIT UNION CO-OP SOCIETY LTD","Active","Non-paying","Not New","9337.54"
"Trinidad","15090824.T","1727","Shanaz","48780","0.98","06 mth - 1 yr","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Paying","Not New","97713.85"
"Trinidad","15090848.T","1727","Shanaz","48780","1.32","1 - 2 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","Not New","15534.73"
"Trinidad","15090878.T","1727","Shanaz","48780","3.60","3 - 5 yrs","Finance","NATIONAL ENTREPRENEURSHIP DEVELOPMENT CO HEAD OFFICE (NEDCO)","Active","Non-paying","Not New","9688.27"
"Trinidad","15090894.T","1727","Shanaz","48780","6.05","5 - 10 yrs","Finance","NATIONAL ENTREPRENEURSHIP DEVELOPMENT CO HEAD OFFICE (NEDCO)","Active","Non-paying","Not New","12377.50"
"Trinidad","15090920.T","1727","Shanaz","48780","11.66","Over 10 yrs","Finance","NATIONAL ENTREPRENEURSHIP DEVELOPMENT CO HEAD OFFICE (NEDCO)","Active","Non-paying","Not New","2349.50"
"Trinidad","15090921.T","1727","Shanaz","48780","4.91","3 - 5 yrs","Finance","NATIONAL ENTREPRENEURSHIP DEVELOPMENT CO HEAD OFFICE (NEDCO)","Active","Paying","Not New","3534.63"
"Trinidad","15091051.T","1727","Shanaz","48780","2.13","2 - 3 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","Not New","9145.82"
"Trinidad","15091131.T","1727","Shanaz","48780","123.22","Unknown","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","Not New","15052.76"
"Trinidad","15091184.T","1727","Shanaz","48780","1.32","1 - 2 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","Not New","31654.02"
"Trinidad","15091185.T","1727","Shanaz","48780","1.92","1 - 2 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","Not New","31105.44"
"Trinidad","15091257.T","1727","Shanaz","48780","2.29","2 - 3 yrs","Finance","NATIONAL ENTREPRENEURSHIP DEVELOPMENT CO HEAD OFFICE (NEDCO)","Active","Non-paying","Not New","2064.10"
"Trinidad","15091274.T","1727","Shanaz","48780","2.23","2 - 3 yrs","Banking","Genesis PII - Scotiabank","Active","Paying","Not New","58865.24"
"Trinidad","15091278.T","1727","Shanaz","48780","5.39","5 - 10 yrs","Banking","Genesis PII - Scotiabank","Active","Non-paying","Not New","45446.58"
"Trinidad","15091280.T","1727","Shanaz","48780","4.65","3 - 5 yrs","Banking","Genesis PII - Scotiabank","Active","Non-paying","Not New","8804.08"
"Trinidad","15091288.T","1727","Shanaz","48780","4.52","3 - 5 yrs","Banking","Genesis PII - Scotiabank","Active","Non-paying","Not New","42081.08"
"Trinidad","15091309.T","1727","Shanaz","48780","3.12","3 - 5 yrs","Banking","Genesis PII - Scotiabank","Active","Non-paying","Not New","78902.75"
"Trinidad","15091316.T","1727","Shanaz","48780","4.57","3 - 5 yrs","Banking","Genesis PII - Scotiabank","Active","Non-paying","Not New","15787.84"
"Trinidad","15091342.T","1727","Shanaz","48780","3.99","3 - 5 yrs","Banking","Genesis PII - Scotiabank","Active","Non-paying","Not New","6829.10"
"Trinidad","15091356.T","1727","Shanaz","48780","3.62","3 - 5 yrs","Banking","Genesis PII - Scotiabank","Active","Non-paying","Not New","32979.01"
"Trinidad","15091357.T","1727","Shanaz","48780","4.90","3 - 5 yrs","Banking","Genesis PII - Scotiabank","Active","Non-paying","Not New","19675.84"
"Trinidad","15091370.T","1727","Shanaz","48780","3.40","3 - 5 yrs","Banking","Genesis PII - Scotiabank","Active","Non-paying","Not New","11436.09"
"Trinidad","15091373.T","1727","Shanaz","48780","2.88","2 - 3 yrs","Banking","Genesis PII - Scotiabank","Active","Non-paying","Not New","28633.86"
"Trinidad","15091388.T","1727","Shanaz","48780","5.15","5 - 10 yrs","Banking","Genesis PII - Scotiabank","Active","Non-paying","Not New","7451.44"
"Trinidad","15091430.T","1727","Shanaz","48780","3.99","3 - 5 yrs","Banking","Genesis PII - Scotiabank","Active","Non-paying","Not New","109105.20"
"Trinidad","15091441.T","1727","Shanaz","48780","4.99","3 - 5 yrs","Banking","Genesis PII - Scotiabank","Active","Non-paying","Not New","6971.40"
"Trinidad","15091558.T","1727","Shanaz","48780","4.82","3 - 5 yrs","Banking","Genesis PII - Scotiabank","Active","Non-paying","Not New","8205.34"
"Trinidad","15091562.T","1727","Shanaz","48780","4.16","3 - 5 yrs","Banking","Genesis PII - Scotiabank","Active","Non-paying","Not New","23722.32"
"Trinidad","15091615.T","1727","Shanaz","48780","4.50","3 - 5 yrs","Banking","Genesis PII - Scotiabank","Active","Non-paying","Not New","82101.06"
"Trinidad","15091653.T","1727","Shanaz","48780","3.23","3 - 5 yrs","Banking","Genesis PII - Scotiabank","Active","Paying","Not New","50343.47"
"Trinidad","15091659.T","1727","Shanaz","48780","2.82","2 - 3 yrs","Banking","Genesis PII - Scotiabank","Active","Non-paying","Not New","6231.99"
"Trinidad","15091694.T","1727","Shanaz","48780","3.90","3 - 5 yrs","Banking","Genesis PII - Scotiabank","Active","Non-paying","Not New","13536.73"
"Trinidad","15091715.T","1727","Shanaz","48780","3.05","3 - 5 yrs","Banking","Genesis PII - Scotiabank","Active","Non-paying","Not New","41981.47"
"Trinidad","15091745.T","1727","Shanaz","48780","3.57","3 - 5 yrs","Banking","Genesis PII - Scotiabank","Active","Non-paying","Not New","20434.12"
"Trinidad","15091776.T","1727","Shanaz","48780","2.82","2 - 3 yrs","Banking","Genesis PII - Scotiabank","Active","Non-paying","Not New","10366.98"
"Trinidad","15091783.T","1727","Shanaz","48780","123.22","Unknown","Banking","Genesis PII - Scotiabank","Active","Paying","Not New","20351.62"
"Trinidad","15091818.T","1727","Shanaz","48780","3.23","3 - 5 yrs","Banking","Genesis PII - Scotiabank","Active","Non-paying","Not New","45331.38"
"Trinidad","15091874.T","1727","Shanaz","48780","3.73","3 - 5 yrs","Banking","Genesis PII - Scotiabank","Active","Non-paying","Not New","5564.25"
"Trinidad","15091906.T","1727","Shanaz","48780","3.37","3 - 5 yrs","Banking","Genesis PII - Scotiabank","Active","Non-paying","Not New","50655.51"
"Trinidad","15091937.T","1727","Shanaz","48780","3.32","3 - 5 yrs","Banking","Genesis PII - Scotiabank","Active","Non-paying","Not New","16948.08"
"Trinidad","15091953.T","1727","Shanaz","48780","5.21","5 - 10 yrs","Finance","NATIONAL ENTREPRENEURSHIP DEVELOPMENT CO HEAD OFFICE (NEDCO)","Active","Paying","Not New","9882.02"
"Trinidad","15091966.T","1727","Shanaz","48780","2.06","2 - 3 yrs","Banking","Genesis PII - Scotiabank","Active","Non-paying","Not New","4026.24"
"Trinidad","15091972.T","1727","Shanaz","48780","1.48","1 - 2 yrs","Banking","Genesis PII - Scotiabank","Active","Paying","Not New","36689.96"
"Trinidad","15091995.T","1727","Shanaz","48780","3.33","3 - 5 yrs","Banking","Genesis PII - Scotiabank","Active","Non-paying","Not New","31373.15"
"Trinidad","15092044.T","1727","Shanaz","48780","2.22","2 - 3 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","Not New","3922.34"
"Trinidad","15092148.T","1727","Shanaz","48780","0.57","06 mth - 1 yr","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Paying","Not New","73393.89"
"Trinidad","15092165.T","1727","Shanaz","48780","123.22","Unknown","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","Not New","37488.02"
"Trinidad","15092227.T","1727","Shanaz","48780","0.91","06 mth - 1 yr","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","Not New","17735.54"
"Trinidad","15092268.T","1727","Shanaz","48780","0.98","06 mth - 1 yr","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","Not New","26238.96"
"Trinidad","15092270.T","1727","Shanaz","48780","1.82","1 - 2 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","Not New","48852.08"
"Trinidad","15092355.T","1727","Shanaz","48780","2.38","2 - 3 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","Not New","7295.72"
"Trinidad","15092378.T","1727","Shanaz","48780","1.79","1 - 2 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","Not New","21087.29"
"Trinidad","15092390.T","1727","Shanaz","48780","0.67","06 mth - 1 yr","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","Not New","38407.91"
"Trinidad","15092393.T","1727","Shanaz","48780","2.39","2 - 3 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","Not New","22219.23"
"Trinidad","15092412.T","1727","Shanaz","48780","1.81","1 - 2 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","Not New","31811.95"
"Trinidad","15092422.T","1727","Shanaz","48780","2.29","2 - 3 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","Not New","9751.89"
"Trinidad","15092431.T","1727","Shanaz","48780","1.92","1 - 2 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","Not New","10994.96"
"Trinidad","15092457.T","1727","Shanaz","48780","1.62","1 - 2 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","Not New","14511.94"
"Trinidad","15092478.T","1727","Shanaz","48780","2.67","2 - 3 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","Not New","23721.19"
"Trinidad","15092486.T","1727","Shanaz","48780","1.18","1 - 2 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Paying","Not New","16822.80"
"Trinidad","15092533.T","1727","Shanaz","48780","1.08","1 - 2 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","Not New","12618.38"
"Trinidad","15092544.T","1727","Shanaz","48780","1.23","1 - 2 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Paying","Not New","13290.53"
"Trinidad","15092559.T","1727","Shanaz","48780","2.11","2 - 3 yrs","Banking","Genesis PII - Scotiabank","Active","Non-paying","Not New","24952.12"
"Trinidad","15092562.T","1727","Shanaz","48780","0.87","06 mth - 1 yr","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Paying","Not New","35994.30"
"Trinidad","15092565.T","1727","Shanaz","48780","3.09","3 - 5 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","Not New","10540.11"
"Trinidad","15092572.T","1727","Shanaz","48780","1.08","1 - 2 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Paying","Not New","8746.11"
"Trinidad","15092589.T","1727","Shanaz","48780","123.22","Unknown","Banking","Genesis PII - Scotiabank","Active","Non-paying","Not New","7647.88"
"Trinidad","15092626.T","1727","Shanaz","48780","123.22","Unknown","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","Not New","12128.58"
"Trinidad","15092634.T","1727","Shanaz","48780","1.39","1 - 2 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","Not New","10079.75"
"Trinidad","15092644.T","1727","Shanaz","48780","2.24","2 - 3 yrs","Banking","Genesis PII - Scotiabank","Active","Non-paying","Not New","19488.52"
"Trinidad","15092656.T","1727","Shanaz","48780","2.28","2 - 3 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","Not New","7119.89"
"Trinidad","15092903.T","1727","Shanaz","48780","8.18","5 - 10 yrs","Banking","ANSA MERCHANT BANK LTD (NORTH)","Active","Non-paying","Not New","73230.40"
"Trinidad","15092914.T","1727","Shanaz","48780","5.28","5 - 10 yrs","Banking","ANSA MERCHANT BANK LTD (NORTH)","Active","Non-paying","Not New","20269.30"
"Trinidad","15092925.T","1727","Shanaz","48780","4.87","3 - 5 yrs","Banking","ANSA MERCHANT BANK LTD (NORTH)","Active","Non-paying","Not New","12355.69"
"Trinidad","15093031.T","1727","Shanaz","48780","8.49","5 - 10 yrs","Banking","ANSA MERCHANT BANK LTD (NORTH)","Active","Non-paying","Not New","75423.58"
"Trinidad","15093047.T","1727","Shanaz","48780","9.29","5 - 10 yrs","Banking","ANSA MERCHANT BANK LTD (NORTH)","Active","Non-paying","Not New","51124.60"
"Trinidad","15093065.T","1727","Shanaz","48780","10.38","Over 10 yrs","Banking","ANSA MERCHANT BANK LTD (NORTH)","Active","Non-paying","Not New","8355.11"
"Trinidad","15093126.T","1727","Shanaz","48780","2.01","2 - 3 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Non-paying","Not New","88645.92"
"Trinidad","15093456.T","1727","Shanaz","48780","123.22","Unknown","Retail","FURNITURE PLUS LTD (ST JAMES)","Active","Non-paying","Not New","953.18"
"Trinidad","15093465.T","1727","Shanaz","48780","4.07","3 - 5 yrs","Retail","FURNITURE PLUS LTD (TOBAGO)","Active","Non-paying","Not New","1536.12"
"Trinidad","15093482.T","1727","Shanaz","48780","5.07","5 - 10 yrs","Retail","FURNITURE PLUS LTD (TOBAGO)","Active","Non-paying","Not New","5995.01"
"Trinidad","15093510.T","1727","Shanaz","48780","123.22","Unknown","Retail","FURNITURE PLUS LTD (ST JAMES)","Active","Non-paying","Not New","4790.25"
"Trinidad","15093541.T","1727","Shanaz","48780","123.22","Unknown","Retail","FURNITURE PLUS LTD (ST JAMES)","Active","Non-paying","Not New","9560.37"
"Trinidad","15093552.T","1727","Shanaz","48780","123.22","Unknown","Retail","FURNITURE PLUS LTD (SAN JUAN)","Active","Non-paying","Not New","1908.43"
"Trinidad","15093591.T","1727","Shanaz","48780","6.79","5 - 10 yrs","Retail","FURNITURE PLUS LTD (TUNAPUNA)","Active","Non-paying","Not New","4561.10"
"Trinidad","15093595.T","1727","Shanaz","48780","3.94","3 - 5 yrs","Retail","FURNITURE PLUS LTD (TUNAPUNA)","Active","Non-paying","Not New","16828.50"
"Trinidad","15093625.T","1727","Shanaz","48780","3.83","3 - 5 yrs","Retail","FURNITURE PLUS LTD (TUNAPUNA)","Active","Non-paying","Not New","7180.99"
"Trinidad","15093646.T","1727","Shanaz","48780","3.17","3 - 5 yrs","Retail","FURNITURE PLUS LTD (TUNAPUNA)","Active","Non-paying","Not New","3587.72"
"Trinidad","15093649.T","1727","Shanaz","48780","1.24","1 - 2 yrs","Retail","FURNITURE PLUS LTD (TUNAPUNA)","Active","Non-paying","Not New","1030.37"
"Trinidad","15093655.T","1727","Shanaz","48780","2.29","2 - 3 yrs","Retail","FURNITURE PLUS LTD (TUNAPUNA)","Active","Non-paying","Not New","2128.00"
"Trinidad","15093691.T","1727","Shanaz","48780","123.22","Unknown","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","Not New","1365.41"
"Trinidad","15093735.T","1727","Shanaz","48780","1.17","1 - 2 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","Not New","14343.66"
"Trinidad","15093754.T","1727","Shanaz","48780","8.63","5 - 10 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","Not New","5009.26"
"Trinidad","15093755.T","1727","Shanaz","48780","0.88","06 mth - 1 yr","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Non-paying","Not New","62163.51"
"Trinidad","15093800.T","1727","Shanaz","48780","1.71","1 - 2 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","Not New","9865.25"
"Trinidad","15093822.T","1727","Shanaz","48780","1.09","1 - 2 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","Not New","7502.73"
"Trinidad","15093903.T","1727","Shanaz","48780","2.09","2 - 3 yrs","Banking","Genesis PII - Scotiabank","Active","Non-paying","Not New","13692.05"
"Trinidad","15093938.T","1727","Shanaz","48780","4.18","3 - 5 yrs","Banking","Western Credit Union FORM COCRITE/ST JAMES C/U","Active","Non-paying","Not New","32535.06"
"Trinidad","15093939.T","1727","Shanaz","48780","13.87","Over 10 yrs","Banking","Western Credit Union FORM COCRITE/ST JAMES C/U","Active","Non-paying","Not New","11615.40"
"Trinidad","15094005.T","1727","Shanaz","48780","0.77","06 mth - 1 yr","Finance","SFCCU CREDIT UNION CO-OPERATIVE SOCIETY","Active","Non-paying","Not New","35704.22"
"Trinidad","15094008.T","1727","Shanaz","48780","0.75","06 mth - 1 yr","Banking","SFCCU CREDIT UNION CO-OPERATIVE SOCIETY","Active","Non-paying","Not New","30808.61"
"Trinidad","15094375.T","1727","Shanaz","48780","1.92","1 - 2 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","New","15107.44"
"Trinidad","15094377.T","1727","Shanaz","48780","3.24","3 - 5 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","New","3457.83"
"Trinidad","15094380.T","1727","Shanaz","48780","1.57","1 - 2 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","New","8920.13"
"Trinidad","15094390.T","1727","Shanaz","48780","1.65","1 - 2 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","New","10383.43"
"Trinidad","15094391.T","1727","Shanaz","48780","1.77","1 - 2 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","New","16462.88"
"Trinidad","15094392.T","1727","Shanaz","48780","1.96","1 - 2 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","New","27187.90"
"Trinidad","15094401.T","1727","Shanaz","48780","0.88","06 mth - 1 yr","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","New","29374.29"
"Trinidad","15094403.T","1727","Shanaz","48780","0.64","06 mth - 1 yr","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","New","31285.28"
"Trinidad","15094405.T","1727","Shanaz","48780","0.41","0-6 Months","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","New","18218.51"
"Trinidad","15094481.T","1727","Shanaz","48780","33.16","Over 10 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","New","12058.50"
"Trinidad","15094485.T","1727","Shanaz","48780","123.22","Unknown","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","New","17581.79"
"Trinidad","15094526.T","1727","Shanaz","48780","1.03","1 - 2 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","New","24830.88"
"Trinidad","15094545.T","1727","Shanaz","48780","1.59","1 - 2 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","New","37492.03"
"Trinidad","15094562.T","1727","Shanaz","48780","1.52","1 - 2 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","New","35426.07"
"Trinidad","15094567.T","1727","Shanaz","48780","2.33","2 - 3 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","New","9514.44"
"Trinidad","15094571.T","1727","Shanaz","48780","0.84","06 mth - 1 yr","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","New","22723.54"
"Trinidad","15094583.T","1727","Shanaz","48780","0.63","06 mth - 1 yr","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","New","67335.47"
"Trinidad","15094636.T","1727","Shanaz","48780","1.50","1 - 2 yrs","Banking","Genesis PII - Scotiabank","Active","Non-paying","New","22058.18"
"Trinidad","15094642.T","1727","Shanaz","48780","1.33","1 - 2 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","New","2974.10"
"Trinidad","15094670.T","1727","Shanaz","48780","0.89","06 mth - 1 yr","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","New","22031.77"
"Trinidad","15094677.T","1727","Shanaz","48780","2.24","2 - 3 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","New","8255.39"
"Trinidad","15094684.T","1727","Shanaz","48780","3.42","3 - 5 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","New","31597.21"
"Trinidad","15094716.T","1727","Shanaz","48780","1.73","1 - 2 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","New","7571.12"
"Trinidad","15094718.T","1727","Shanaz","48780","10.12","Over 10 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","New","38077.33"
"Trinidad","15094719.T","1727","Shanaz","48780","1.00","1 - 2 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","New","16407.48"
"Trinidad","15094728.T","1727","Shanaz","48780","123.22","Unknown","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","New","6239.45"
"Trinidad","15094748.T","1727","Shanaz","48780","0.38","0-6 Months","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","New","68886.42"
"Trinidad","15094749.T","1727","Shanaz","48780","0.70","06 mth - 1 yr","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","New","88973.33"
"Trinidad","15094792.T","1727","Shanaz","48780","1.67","1 - 2 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","New","18480.11"
"Trinidad","15094797.T","1727","Shanaz","48780","1.23","1 - 2 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","New","48026.48"
